smiles,standard_value
CC(C)Cn1c(O)cn(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)c1=O,2.8
CC(C)Cn1c(O)cn(Cc2ccc(-c3cccc(CN4CCS(=O)(=O)CC4)n3)cc2)c1=O,3.0
CC(C)Cn1cc(C#N)c2cc(Cc3ccc(NC(=O)C4CCCN4)cc3)ccc21,3.9
CC(C)Cn1cc(C#N)c2cc(N(C)c3ccc(NC(=O)C4CCCN4)cc3)ccc21,3.8
CC(C)Cn1cc(C#N)c2cc(Nc3ccc(NC(=O)C4CCCN4)cc3)ccc21,2.7
CC(C)Cn1cc(C#N)c2cc(Oc3ccc(NC(=O)C4CCCN4)cc3)ccc21,3.5
CC(C)Cn1cc(C#N)c2cc(S(=O)(=O)c3ccc(NC(=O)C4CCCN4)cc3)ccc21,2.9
CC(C)Cn1cc(C#N)c2cc(Sc3ccc(NC(=O)C4CCCN4)cc3)ccc21,4.3
CC(C)Cn1cnc(-c2ccccc2)c1-c1nc2c(N)ncnc2s1,3.72
CC(C)Cn1cnc2c(N)nc3ccccc3c21,2.52
CC(C)Cn1nc(C#N)c2cc(Oc3ccc(NC(=O)C4CCCN4)cc3)ccc21,3.6
CC(C)N(C(=O)C(c1cccnc1)C(CNC(=O)NCc1ccccc1F)c1ccccc1)C(C)C,4.2
CC(C)N(C(=O)C1CCCc2c1c1ccccc1n2CCF)C(C)C,2.28
CC(C)N(C(=O)CN1C(=O)C(Cc2ccccc2)c2nnc(-c3ccccc3)n2-c2ccccc21)c1ccccc1,3.13
CC(C)N(C(=O)CN1C(=O)C(NC(=O)Nc2cccc(C(=O)O)c2)C(=O)N(c2ccccc2)c2ccccc21)c1ccccc1,1.09
CC(C)N(C(=O)CN1C(=O)C(Nc2cccc(C(=O)O)c2)c2nnc(-c3ccccc3)n2-c2ccccc21)c1ccccc1,0.92
CC(C)N(C(=O)COC(=O)c1ccccc1)C(C)C,2.56
CC(C)N(C(=O)N(CCCl)N=O)C1CCCCC1,1.78
CC(C)N(C(=O)NCCCl)C1CCCCC1,2.36
CC(C)N(C)/N=N/c1ccc(C(=O)O)cc1,0.34
CC(C)N(C)C(=O)C(Cc1ccccc1F)CN1CCC2(CC1)OCCc1cc(F)sc12,4.47
CC(C)N(C)C(=O)C1CCCc2c1c1cc(F)ccc1n2CCF,2.72
CC(C)N(C)C(=O)C1CCCc2c1c1ccccc1n2CCF,2.2
CC(C)N(C)CC(O)COc1ccc2cc(Br)ccc2c1,3.6
CC(C)N(C)Cc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1,4.0
CC(C)N(C)Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,2.1
CC(C)N(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,2.7
CC(C)N(C1=NCCN1)c1c(Br)cccc1Br,-0.82
CC(C)N(CC(=O)Nc1cc(F)cc(F)c1)C(=O)c1ccc(-c2ccccn2)cc1,3.0
CC(C)N(CC(C)(O)c1ccccc1)S(=O)(=O)c1ccc(O)cc1,2.9
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,-0.6000000000000001
CC(C)N(CCC(O)c1ccc2ccccc2c1)Cc1ccccc1,3.4
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,2.4
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,2.2
CC(C)N(CCNC(=O)C1C[C@@H]1c1ccccc1)C(C)C,1.0
CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,2.33
CC(C)N(CC[C@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,0.455
CC(C)N(CCn1cc[n+](C)c1C=NO)C(C)C,-1.79
CC(C)N(Cc1c[nH]cn1)c1ccc(Cl)cc1,3.3
CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)C(Cc2[nH]nc3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc21,4.7
CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)C(Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc21,4.1450000000000005
CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)C(Nc2cccc(C(=O)O)c2)c2nnc(-c3ccccc3)n2-c2ccccc21,0.44
CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)C(Nc2ccccc2)c2nnc(-c3ccccc3)n2-c2ccccc21,2.82
CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)C(Oc2ccccc2)c2nnc(-c3ccccc3)n2-c2ccccc21,3.08
CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)C(c2[nH]nc3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc21,3.16
CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)C(c2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc21,3.39
CC(C)N(Cc1ccccc1)C(=O)c1ccc2ccccc2c1,4.2
CC(C)N(Cc1ccccc1)c1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,4.0
CC(C)N(Cc1no[n+]([O-])c1C#N)C(C)C,2.35
CC(C)N(Cc1no[n+]([O-])c1C(N)=O)C(C)C,1.4
CC(C)N(c1nc2ccccc2c(=O)o1)C(C)C,3.7
CC(C)N(c1nnc(N)s1)C(C)C,1.49
CC(C)N1C(=O)CCC1C(=O)NCc1ccc(F)cc1Cl,2.6
CC(C)N1CC(C#CC#Cc2cc3n(c2)C(=O)N(CC[C@](C)(C(O)=NO)S(C)(=O)=O)C3)C1,1.0
CC(C)N1CC(C(=O)N2C[C@H](C)[C@@](O)(c3ccc(Cl)cc3)[C@H](C)C2)[C@H](c2ccc(F)cc2F)C1,3.5
CC(C)N1CC(C(=O)N2C[C@H](C)[C@@](O)(c3ccc(F)c(F)c3)[C@H](C)C2)[C@H](c2ccc(F)cc2F)C1,3.3
CC(C)N1CC(C(=O)N2C[C@H](C)[C@@](O)(c3cccc(F)c3)[C@H](C)C2)[C@H](c2ccc(F)cc2F)C1,3.2
CC(C)N1CC(C(=O)N2C[C@H](C)[C@@](O)(c3ccccc3)[C@H](C)C2)[C@H](c2ccc(F)cc2F)C1,3.2
CC(C)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,1.86
CC(C)N1CC2(CCN(CC(O)C3COc4ccccc4O3)CC2)OC1=O,-0.677780705
CC(C)N1CC2(CCN(CCc3c[nH]c4ccccc34)CC2)OC1=O,2.4
CC(C)N1CCC(C(=O)Nc2c(O[C@@H]3OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc(Br)cc2C(=O)Nc2ccc(Cl)cn2)CC1,-1.1
CC(C)N1CCC(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)CC1,1.8
CC(C)N1CCC(C(=O)Nc2ccccc2CNC(=O)c2ccc(Cl)s2)CC1,1.5
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,2.3
CC(C)N1CCC(NC(=O)c2ccccc2CNC(=O)c2ccc(Cl)s2)CC1,1.4
CC(C)N1CCC(Nc2ccc3[nH]c(C(=O)N4CCOCC4)cc3c2)CC1,-0.7
CC(C)N1CCC(Oc2cc3[nH]c(C(=O)N4CCOCC4)cc3cc2F)CC1,0.61
CC(C)N1CCC(Oc2cc3cc4n(c3cc2Br)[C@@H](C)CN(CC2CC2)C4=O)CC1,2.32
CC(C)N1CCC(Oc2cc3cc4n(c3cc2Br)[C@@H](C)CNC4=O)CC1,1.13
CC(C)N1CCC(Oc2ccc(C3(C(N)=O)CCOCC3)cc2)CC1,0.0
CC(C)N1CCC(Oc2ccc(N3CCN(C(=O)c4cc(F)cc(F)c4)CC3=O)cc2)CC1,0.06
CC(C)N1CCC(Oc2ccc(N3CCN(C(=O)c4ccc(C#N)cc4)CC3=O)cc2)CC1,-0.64
CC(C)N1CCC(Oc2ccc(N3CCN(C(=O)c4ccc(F)cc4F)CC3=O)cc2)CC1,-0.05
CC(C)N1CCC(Oc2ccc(NC(=O)CN3CCCCC3)cc2)CC1,1.6
CC(C)N1CCC(Oc2ccc(NC(=O)CN3CCOCC3)cc2)CC1,-0.5
CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCC(F)(F)CC4)cc3c2)CC1,1.2
CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCC(O)C4)cc3c2)CC1,-0.15
CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCCC(F)(F)C4)cc3c2)CC1,1.23
CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCCCCC4)cc3c2)CC1,1.75
CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCOCC4)cc3c2)CC1,0.09
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3-c2ccc(Cl)c(Cl)c2)CC1,3.38
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3C(C)C)CC1,1.67
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3CC#N)CC1,1.13
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3CC(F)(F)F)CC1,2.08
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3S(=O)(=O)c2ccc(F)cc2)CC1,3.04
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3S(C)(=O)=O)CC1,1.31
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCOCC2)n3CC(F)(F)F)CC1,1.1
CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCS(=O)(=O)CC2)n3CC(F)(F)F)CC1,0.35
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCCNC2=O)CC1,0.07
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(C)C2=O)CC1,0.13
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(CC3CC3)C2=O)CC1,1.09
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(CCO)C2=O)CC1,-0.25
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(Cc3ccc(F)cc3)C2=O)CC1,2.06
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(Cc3ccncc3)C2=O)CC1,0.64
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCNC2=O)CC1,-0.05
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3C[C@@H](C)N(CC3CC3)C2=O)CC1,1.4
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3C[C@@H](C)NC2=O)CC1,0.28
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3C[C@H](C)NC2=O)CC1,0.23
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@@H](C)CNC2=O)CC1,0.28
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@H](C)CNC2=O)CC1,0.23
CC(C)N1CCC(Oc2ccc3c(n2)CCN(c2ccc(C(N)=O)cn2)C3)CC1,1.2
CC(C)N1CCC(Oc2ccc3cc(C(=O)N4CCOCC4)[nH]c3c2)CC1,0.31
CC(C)N1CCC(Oc2ccc3cc(C(=O)N4CCOCC4)ccc3c2)CC1,0.6
CC(C)N1CCC[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,1.62
CC(C)N1CCN(C(=O)N2CC=C(c3ccccc3)CC2)CC1,1.4
CC(C)N1CCN(C(=O)N2CCC(C(=O)N3CC4CCC(CC4)C3)CC2)CC1,0.9
CC(C)N1CCN(C(=O)N2CCC(C(=O)OC(C)(C)C)CC2)CC1,0.6
CC(C)N1CCN(C(=O)N2CCC(C(C)(C)C)CC2)CC1,1.4
CC(C)N1CCN(C(=O)N2CCC(Cc3ccccc3)CC2)CC1,2.0
CC(C)N1CCN(C(=O)N2CCC(NC(=O)C3CCCC3)CC2)CC1,0.2
CC(C)N1CCN(C(=O)N2CCC(c3ccccc3)CC2)CC1,1.6
CC(C)N1CCN(C(=O)N2CCc3ccccc3C2)CC1,1.0
CC(C)N1CCN(C(=O)N2Cc3ccccc3C2)CC1,0.7
CC(C)N1CCN(C(=O)NCc2ccc(Cl)c(Cl)c2)CC1,2.75
CC(C)N1CCN(C(=O)c2ccc(CN3CCOCC3)cc2)CC1,0.13
CC(C)N1CCN(Cc2ccc3[nH]cc(CCN(C)C)c3c2)S1(=O)=O,0.16
CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,3.49
CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1,1.28
CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(Cl)c2)CC1,1.68
CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(F)c2)CC1,1.6
CC(C)N1CCNC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,2.21
CC(C)N1CCN[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,1.92
CC(C)N1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,2.77
CC(C)N1CCc2c(nnn2CC(=O)Nc2ccc(Br)c(S(=O)(=O)N3CC[C@H](C)C3)c2)C1,4.5
CC(C)N1CCc2nc(C(=O)Nc3c(CCC(=O)Nc4ccc(Cl)cc4)cccc3C(=O)O)sc2C1,0.66
CC(C)N1CCc2nc(C(=O)Nc3c(CNC(=O)c4ccc(Cl)s4)cccc3C(=O)O)sc2C1,0.28
CC(C)N1CCc2nc(C(=O)Nc3cc(C(=O)O)cc(C(F)(F)F)c3CCC(=O)Nc3ccc(Cl)cc3)sc2C1,1.64
CC(C)N1CCc2nc(C(=O)Nc3cc(C(=O)O)cc(Cl)c3CCC(=O)Nc3ccc(Cl)cc3)sc2C1,1.61
CC(C)N1CCc2nc(C(=O)Nc3cc(C(=O)O)cc(F)c3CCC(=O)Nc3ccc(Cl)cc3)sc2C1,1.1
CC(C)N1CCc2nc(C(=O)Nc3cc(C(=O)O)ccc3CCC(=O)Nc3ccc(Br)cc3)sc2C1,1.08
CC(C)N1CCc2nc(C(=O)Nc3cc(C(=O)O)ccc3CCC(=O)Nc3ccc(Cl)cc3)sc2C1,0.82
CC(C)N1CCc2nc(C(=O)Nc3cc(C(=O)O)ccc3CCC(=O)Nc3ccc(Cl)cn3)sc2C1,0.23
CC(C)N1CCc2nc(C(=O)Nc3cc(C(=O)O)ccc3CCC(=O)Nc3ccc(F)cc3)sc2C1,0.27
CC(C)N1CCc2nc(C(=O)Nc3cc(C(=O)O)ccc3CNC(=O)c3ccc(Cl)s3)sc2C1,0.57
CC(C)N1N=C(C2CCCCC2)c2ccc(Cl)cc2N(c2ccc(CC3=NCCN3)cc2)C1=O,4.2
CC(C)N=C(C[N+](=O)[O-])NS(=O)(=O)c1cnccc1NC1CCCC1,0.538
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,3.17
CC(C)NC(=O)C(CC(N)=O)Nc1nc2ccccc2c(=O)o1,0.2
CC(C)NC(=O)C(CCC(N)=O)Nc1nc2ccccc2c(=O)o1,-0.3
CC(C)NC(=O)Nc1ccc(-c2nc(CS(C)(=O)=O)cc(N3CCOC[C@@H]3C)n2)cc1,2.45
CC(C)NC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C(=O)O)c3)cnc2[nH]1,-0.62
CC(C)NC(=O)c1ccc2c(Nc3ccc(Cl)cc3)nc(N3CCOCC3)nc2c1,2.78
CC(C)NC(=O)c1cnc(N2CCC(N3C(=O)OCc4ccccc43)CC2)c(Cl)c1,3.57
CC(C)NC1=NS(=O)(=O)c2sc(Cl)cc2N1,1.63
CC(C)NCC(C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,1.3
CC(C)NCC(O)COc1c(O)ccc2ccccc12,1.66
CC(C)NCC(O)COc1cc(O)cc2ccccc12,0.57
CC(C)NCC(O)COc1ccc(-c2nc(-c3cccs3)c[nH]2)cc1,1.176091259
CC(C)NCC(O)COc1ccc(-c2nc(C(C)C)c[nH]2)cc1,0.95230801
CC(C)NCC(O)COc1ccc(-c2ncc[nH]2)cc1,-0.568636236
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-1.125
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0.865
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0.1
CC(C)NCC(O)COc1ccc(Cc2nc(Br)c[nH]2)cc1,0.204119983
CC(C)NCC(O)COc1ccc(NC=O)cc1,-1.56
CC(C)NCC(O)COc1ccc(O)c2ccccc12,0.53
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,1.643333333333333
CC(C)NCC(O)COc1cccc2[nH]ccc12,-0.335
CC(C)NCC(O)COc1cccc2c(O)cccc12,0.56
CC(C)NCC(O)COc1cccc2cc(O)ccc12,0.46
CC(C)NCC(O)COc1cccc2ccc(O)cc12,0.62
CC(C)NCC(O)COc1cccc2cccc(O)c12,1.4
CC(C)NCC(O)COc1cccc2ccccc12,1.12683333335
CC(C)NCC(O)COc1nccs1,-0.97
CC(C)NCC(O)c1ccc(Cl)c(Cl)c1,1.26
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,-1.35
CC(C)NCCS(=O)(=O)c1ccc2nc(NC(=O)NC(=O)c3ccccc3Cl)sc2c1,2.3
CC(C)NC[C@@H](O)COc1cccc2ccccc12,1.13
CC(C)NC[C@H](O)COc1cccc2ccccc12,0.99
CC(C)NCc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1,3.0
CC(C)NCc1cc([C@]2(C)CCSC(=N)N2)c(F)cc1F,-1.5
CC(C)NCc1ccc([C@@H](C)Oc2cc(-c3cnc4ccccn34)sc2C(N)=O)c(Cl)c1,2.3
CC(C)NCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1,-0.040958608
CC(C)NNC(=O)c1ccncc1,0.33
CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,4.0
CC(C)Nc1cc(-c2cc3c4c([nH]nc4c2)Nc2ccccc2O3)nc(N)n1,4.9
CC(C)Nc1cc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)ncn1,1.45
CC(C)Nc1cc(-c2csc(N(C)C(=O)c3ccc(OCCCF)cc3)n2)ncn1,2.8
CC(C)Nc1cc(-c2csc(N(C)C(=O)c3ccc(OCCF)cc3)n2)ncn1,2.59
CC(C)Nc1cc(-c2csc(N(C)C(=O)c3ccc([18F])cc3)n2)ncn1,1.46
CC(C)Nc1cc(COc2cccc(F)c2)nc(-c2ccccn2)n1,4.3
CC(C)Nc1ccc2cnn(-c3cncc(-c4ccc(C(=O)O)cc4)n3)c2c1,1.06
CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1,1.24
CC(C)Nc1cnn(C)c(=O)c1Cl,2.2
CC(C)Nc1nc(C#N)nc(N2CCOCC2)c1N,2.04
CC(C)Nc1nc(Cc2ccccc2)cc2c1CCNCC2,1.0
CC(C)Nc1nc(N(C)C)c2ccccc2n1,3.13
CC(C)Nc1nc(NC2CCCCC2)c2ccccc2n1,4.69
CC(C)Nc1nc(NCC(F)(F)F)c2ccccc2n1,3.19
CC(C)Nc1nc(NCc2ccccc2)c2sccc2n1,3.9
CC(C)Nc1nc(NCc2ccco2)c2c(Cl)cccc2n1,4.44
CC(C)Nc1nc(NCc2ccco2)c2cc(Cl)ccc2n1,3.99
CC(C)Nc1nc(NCc2ccco2)c2ccc(Cl)cc2n1,3.91
CC(C)Nc1nc(NCc2ccco2)c2cccc(Cl)c2n1,3.96
CC(C)Nc1nc(NCc2ccco2)c2ccccc2n1,3.15
CC(C)Nc1nc2ccccc2c(=O)o1,2.4
CC(C)Nc1ncc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)CC4)no2)cc1C#N,2.63
CC(C)Nc1nccc(-c2cnn3ncccc23)n1,2.6
CC(C)OC(=O)C(C)(C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](Cl)(Br)[C@@H]1O)Oc1ccccc1,3.3
CC(C)OC(=O)C(C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@@](F)(Br)[C@@H]1O)Oc1ccccc1,3.07
CC(C)OC(=O)C(C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,3.02
CC(C)OC(=O)C(C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](Cl)(Br)[C@@H]1O)Oc1ccccc1,3.36
CC(C)OC(=O)COc1ccc(-c2cnc(N(C)CCc3ccncc3)nc2)cc1,5.63
CC(C)OC(=O)N1CC=C(c2cn(-c3cccnc3F)nn2)CC1,2.8
CC(C)OC(=O)N1CCC(C(C)CNC(=O)Cc2c(F)ccc(F)c2F)CC1,4.0
CC(C)OC(=O)N1CCC(CCNC(=O)Cc2c(F)ccc(F)c2F)CC1,3.4
CC(C)OC(=O)N1CCC(N2Cc3cn(-c4ccc(S(C)(=O)=O)cc4F)nc3C2)CC1,2.2
CC(C)OC(=O)N1CCC(Oc2cc(N3CCc4cc(S(C)(=O)=O)ccc43)ncn2)CC1,3.1
CC(C)OC(=O)N1CCC(Oc2cccc(N3CCc4cc(S(C)(=O)=O)ccc43)c2)CC1,3.5
CC(C)OC(=O)N1CCC(Oc2ccnc(N3CCc4cc(S(C)(=O)=O)ccc43)c2)CC1,3.0
CC(C)OC(=O)N1CCC(Oc2ccnc(N3CCc4cc(S(C)(=O)=O)ccc43)n2)CC1,3.5
CC(C)OC(=O)N1CCC(Oc2ncnc(N3CCc4cc(S(C)(=O)=O)ccc43)n2)CC1,2.6
CC(C)OC(=O)N1CCC(Oc2ncnc3c2CCN3c2ccc(S(C)(=O)=O)cc2F)CC1,3.4
CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,3.0
CC(C)OC(=O)N1CCC(n2cc(CNc3ccc(S(C)(=O)=O)cc3F)cn2)CC1,2.3
CC(C)OC(=O)N1CCC(n2cc3c(n2)CN(c2ccc(S(C)(=O)=O)cc2F)C3)CC1,3.2
CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c2sc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)c2c1=O,3.5
CC(C)OC(=O)c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)c(Cl)c1,1.5
CC(C)OC(=O)c1sc2c([N+](=O)[O-])c(O)c(O)cc2c1Cl,1.14
CC(C)OCC(Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(C#N)cn1,3.5
CC(C)OCC(Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(Cl)cn1,4.3
CC(C)OCC(Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(F)cn1,3.9
CC(C)OCC(Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccccn1,3.5
CC(C)OCC(Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C#N)cn1,2.5
CC(C)OCC(Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(Cl)cn1,3.5
CC(C)OCC(Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(F)cn1,2.7
CC(C)OCC(Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccccn1,2.5
CC(C)OCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,0.84
CC(C)OCCOCc1cn(Cc2ccc(F)cc2)c2cnc3c(c12)CCN(O)C3=O,2.12
CC(C)OCCOc1ccc(-c2cnc(COc3ncccc3C(N)=O)nc2)c(Cl)c1,2.8
CC(C)OC[n+]1ccn(C)c1C=NO,-2.17
CC(C)Oc1c(Br)c(Br)n(C)c1C(=O)Nc1nn[nH]n1,2.52
CC(C)Oc1c(C(=O)Nc2nn[nH]n2)sc(Br)c1Br,1.85
CC(C)Oc1cc(-c2ccc(F)cc2)c(C2CC2)cc1CN1CC2(CC(N3CCC(C)(C(=O)O)CC3)=NO2)C1,4.24
CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,3.0
CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc32)[nH]n1,2.79
CC(C)Oc1cc(-n2cnc3cnc(NC(C)c4ncc(F)cn4)nc32)[nH]n1,2.41
CC(C)Oc1cc(C(=O)Nc2ccc(C(=O)O)c(F)c2)cc(Cl)c1OC(C)C,2.0
CC(C)Oc1cc(C(=O)Nc2ccc(C(=O)O)cc2)cc(Cl)c1OC(C)C,2.6
CC(C)Oc1cc(C(=O)O)cc(NC(=O)c2nc3c(s2)CN(C(C)C)CC3)c1CCC(=O)Nc1ccc(Cl)cc1,1.91
CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)[nH]n1,2.77
CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)[nH]n1,2.97
CC(C)Oc1cc(OCCCN2CCCC2)cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c12,3.1
CC(C)Oc1cc(OCCN2CCOCC2)cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c12,3.69
CC(C)Oc1cc(OCCc2cccnc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,0.81
CC(C)Oc1cc(OCCc2ccsc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,1.74
CC(C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,3.3
CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,4.305
CC(C)Oc1cc2[nH]c3c(c(=O)c2cc1Cl)CCCC3,2.9
CC(C)Oc1cc2c(O[C@@H]3CCCNC3)ccnc2cc1C(N)=O,0.4
CC(C)Oc1cc2c(O[C@@H]3CCCNC3)nccc2cc1C(N)=O,0.7
CC(C)Oc1cc2oc(=O)n(CCC(=O)O)c2cc1Cl,1.9
CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)C4)no2)cc1C#N,2.49
CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)CC4)no2)cc1C#N,2.76
CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCN(C(CO)CO)C4)no2)cc1C#N,2.58
